assetPath,observedPolicy,expectedPolicy,viewBox,preserveAspectRatio,circlePrimitiveCount,linePrimitiveCount,textPrimitiveCount,status,semanticReviewStatus,evidenceRef
archive/assets/images/22_매산고_1학기_기말_고1_기출/q05-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,2,16,13,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_매산고_1학기_기말_고1_기출/q05-solution.svg
archive/assets/images/22_매산고_1학기_기말_고1_기출/q10-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,6,33,39,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_매산고_1학기_기말_고1_기출/q10-solution.svg
archive/assets/images/22_매산고_1학기_기말_고1_기출/q14-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,5,19,15,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_매산고_1학기_기말_고1_기출/q14-solution.svg
archive/assets/images/22_매산고_1학기_기말_고1_기출/q18-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,4,20,15,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_매산고_1학기_기말_고1_기출/q18-solution.svg
archive/assets/images/22_매산고_1학기_기말_고1_기출/q19-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 320,,8,18,16,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_매산고_1학기_기말_고1_기출/q19-solution.svg
archive/assets/images/22_복성고_1학기_기말_고1_기출/q03-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,4,32,38,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_복성고_1학기_기말_고1_기출/q03-solution.svg
archive/assets/images/22_복성고_1학기_기말_고1_기출/q12-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,4,15,13,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_복성고_1학기_기말_고1_기출/q12-solution.svg
archive/assets/images/22_복성고_1학기_기말_고1_기출/q15-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,6,18,13,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_복성고_1학기_기말_고1_기출/q15-solution.svg
archive/assets/images/22_순천여고_1학기_기말_고1_기출/q04-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,4,24,16,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_순천여고_1학기_기말_고1_기출/q04-solution.svg
archive/assets/images/22_순천여고_1학기_기말_고1_기출/q05-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,2,20,13,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_순천여고_1학기_기말_고1_기출/q05-solution.svg
archive/assets/images/22_순천여고_1학기_기말_고1_기출/q07-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,5,27,14,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_순천여고_1학기_기말_고1_기출/q07-solution.svg
archive/assets/images/22_순천여고_1학기_기말_고1_기출/q08-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,4,30,13,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_순천여고_1학기_기말_고1_기출/q08-solution.svg
archive/assets/images/22_순천여고_1학기_기말_고1_기출/q12-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,3,29,34,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_순천여고_1학기_기말_고1_기출/q12-solution.svg
archive/assets/images/22_순천여고_1학기_기말_고1_기출/q17-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 320,,5,25,16,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_순천여고_1학기_기말_고1_기출/q17-solution.svg
archive/assets/images/22_순천여고_1학기_기말_고1_기출/q23-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,5,24,31,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_순천여고_1학기_기말_고1_기출/q23-solution.svg
archive/assets/images/22_순천여고_2학기_기말_고1_기출/q09-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,4,21,16,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_순천여고_2학기_기말_고1_기출/q09-solution.svg
archive/assets/images/22_제일고_1학기_기말_고1_기출/q13-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,3,22,27,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_제일고_1학기_기말_고1_기출/q13-solution.svg
archive/assets/images/22_제일고_1학기_기말_고1_기출/q14-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,5,16,22,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_제일고_1학기_기말_고1_기출/q14-solution.svg
archive/assets/images/22_제일고_1학기_기말_고1_기출/q15-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,4,28,15,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_제일고_1학기_기말_고1_기출/q15-solution.svg
archive/assets/images/22_제일고_1학기_기말_고1_기출/q16-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 640 300,xMidYMid meet,9,15,20,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_제일고_1학기_기말_고1_기출/q16-solution.svg
archive/assets/images/22_제일고_1학기_기말_고1_기출/q17-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,4,33,37,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_제일고_1학기_기말_고1_기출/q17-solution.svg
archive/assets/images/22_제일고_1학기_기말_고1_기출/q18-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,3,26,13,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_제일고_1학기_기말_고1_기출/q18-solution.svg
archive/assets/images/22_제일고_1학기_기말_고1_기출/q20-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,3,27,13,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_제일고_1학기_기말_고1_기출/q20-solution.svg
archive/assets/images/22_제일고_1학기_기말_고1_기출/q21-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,6,29,14,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_제일고_1학기_기말_고1_기출/q21-solution.svg
archive/assets/images/22_제일고_1학기_기말_고1_기출/q22-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 320,,2,32,15,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_제일고_1학기_기말_고1_기출/q22-solution.svg
archive/assets/images/22_팔마고_1학기_기말_고1_기출/q06-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,3,19,24,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_팔마고_1학기_기말_고1_기출/q06-solution.svg
archive/assets/images/22_팔마고_1학기_기말_고1_기출/q07-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,4,20,12,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_팔마고_1학기_기말_고1_기출/q07-solution.svg
archive/assets/images/22_팔마고_1학기_기말_고1_기출/q15-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,2,20,13,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_팔마고_1학기_기말_고1_기출/q15-solution.svg
archive/assets/images/22_팔마고_1학기_기말_고1_기출/q19-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,3,20,25,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_팔마고_1학기_기말_고1_기출/q19-solution.svg
archive/assets/images/22_효천고_1학기_기말_고1_기출/q14-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,4,27,33,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_효천고_1학기_기말_고1_기출/q14-solution.svg
archive/assets/images/22_효천고_1학기_기말_고1_기출/q17-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 320,,3,19,15,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_효천고_1학기_기말_고1_기출/q17-solution.svg
archive/assets/images/22_효천고_1학기_기말_고1_기출/q19-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,5,23,16,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/22_효천고_1학기_기말_고1_기출/q19-solution.svg
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q06-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,3,16,13,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_강남여고_1학기_기말_고1_기출/q06-solution.svg
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q14-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,4,19,15,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_강남여고_1학기_기말_고1_기출/q14-solution.svg
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q15-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,4,24,15,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_강남여고_1학기_기말_고1_기출/q15-solution.svg
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q21-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,8,32,19,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_강남여고_1학기_기말_고1_기출/q21-solution.svg
archive/assets/images/23_금당고_1학기_기말_고1_기출/q06-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,2,38,10,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_금당고_1학기_기말_고1_기출/q06-solution.svg
archive/assets/images/23_금당고_1학기_기말_고1_기출/q09-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,4,39,12,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_금당고_1학기_기말_고1_기출/q09-solution.svg
archive/assets/images/23_금당고_1학기_기말_고1_기출/q15-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,4,40,12,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_금당고_1학기_기말_고1_기출/q15-solution.svg
archive/assets/images/23_금당고_1학기_기말_고1_기출/q19-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,5,2,16,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_금당고_1학기_기말_고1_기출/q19-solution.svg
archive/assets/images/23_금당고_1학기_기말_고1_기출/q21-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,2,40,10,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_금당고_1학기_기말_고1_기출/q21-solution.svg
archive/assets/images/23_금당고_2학기_중간_고1_기출/q21-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 300,,3,13,21,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_금당고_2학기_중간_고1_기출/q21-solution.svg
archive/assets/images/23_매산고_1학기_기말_고1_기출/q06-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,7,3,15,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_매산고_1학기_기말_고1_기출/q06-solution.svg
archive/assets/images/23_매산고_1학기_기말_고1_기출/q12-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,4,40,11,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_매산고_1학기_기말_고1_기출/q12-solution.svg
archive/assets/images/23_매산고_1학기_기말_고1_기출/q14-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,5,25,31,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_매산고_1학기_기말_고1_기출/q14-solution.svg
archive/assets/images/23_복성고_1학기_기말_고1_기출/q12-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,3,38,10,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_복성고_1학기_기말_고1_기출/q12-solution.svg
archive/assets/images/23_복성고_1학기_기말_고1_기출/q13-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,2,40,11,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_복성고_1학기_기말_고1_기출/q13-solution.svg
archive/assets/images/23_복성고_1학기_기말_고1_기출/q19-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 380,xMidYMid meet,5,20,25,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_복성고_1학기_기말_고1_기출/q19-solution.svg
archive/assets/images/23_복성고_1학기_기말_고1_기출/q20-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 380,xMidYMid meet,6,16,24,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_복성고_1학기_기말_고1_기출/q20-solution.svg
archive/assets/images/23_복성고_1학기_기말_고1_기출/q22-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,4,44,10,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_복성고_1학기_기말_고1_기출/q22-solution.svg
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q05-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,2,38,10,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_순천여고_1학기_기말_고1_기출/q05-solution.svg
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q06-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,3,3,11,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_순천여고_1학기_기말_고1_기출/q06-solution.svg
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q09-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,2,25,30,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_순천여고_1학기_기말_고1_기출/q09-solution.svg
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q12-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,2,38,10,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_순천여고_1학기_기말_고1_기출/q12-solution.svg
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q15-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,4,21,27,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_순천여고_1학기_기말_고1_기출/q15-solution.svg
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q16-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,3,33,37,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_순천여고_1학기_기말_고1_기출/q16-solution.svg
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q18-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,2,39,9,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_순천여고_1학기_기말_고1_기출/q18-solution.svg
archive/assets/images/23_순천여고_2학기_중간_고1_기출/q13-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,2,6,15,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_순천여고_2학기_중간_고1_기출/q13-solution.svg
archive/assets/images/23_순천여고_2학기_중간_고1_기출/q17-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,5,3,17,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_순천여고_2학기_중간_고1_기출/q17-solution.svg
archive/assets/images/23_제일고_1학기_기말_고1_기출/q10-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,4,39,10,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_제일고_1학기_기말_고1_기출/q10-solution.svg
archive/assets/images/23_제일고_1학기_기말_고1_기출/q11-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,2,37,10,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_제일고_1학기_기말_고1_기출/q11-solution.svg
archive/assets/images/23_제일고_1학기_기말_고1_기출/q12-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,2,39,10,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_제일고_1학기_기말_고1_기출/q12-solution.svg
archive/assets/images/23_제일고_1학기_기말_고1_기출/q14-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,4,20,25,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_제일고_1학기_기말_고1_기출/q14-solution.svg
archive/assets/images/23_제일고_1학기_기말_고1_기출/q15-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,2,51,10,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_제일고_1학기_기말_고1_기출/q15-solution.svg
archive/assets/images/23_제일고_1학기_기말_고1_기출/q16-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,4,40,11,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_제일고_1학기_기말_고1_기출/q16-solution.svg
archive/assets/images/23_제일고_1학기_기말_고1_기출/q17-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,2,39,10,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_제일고_1학기_기말_고1_기출/q17-solution.svg
archive/assets/images/23_제일고_1학기_기말_고1_기출/q18-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,8,33,41,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_제일고_1학기_기말_고1_기출/q18-solution.svg
archive/assets/images/23_제일고_1학기_기말_고1_기출/q21-solution.svg,SCHEMATIC_ALLOWED,EQUAL_SCALE_REQUIRED_OR_EXPLICIT_EXCEPTION,0 0 640 280,,4,3,10,REVIEW_REQUIRED_SCHEMATIC_POLICY_ON_CIRCLE_UNIT,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_제일고_1학기_기말_고1_기출/q21-solution.svg
archive/assets/images/23_제일고_1학기_기말_고1_기출/q22-solution.svg,EQUAL_UNIT,EQUAL_SCALE_REQUIRED,0 0 720 360,xMidYMid meet,6,23,31,OBSERVED_EQUAL_UNIT_REVIEW_PASS,NOT_STARTED,05_static_geometry_observation.json#archive/assets/images/23_제일고_1학기_기말_고1_기출/q22-solution.svg
