assetPath,assetSha256,byteCount,viewBox,preserveAspectRatio,primitiveCounts,staticXmlStatus,forbiddenNodes,observedFactHash
archive/assets/images/22_팔마고_1학기_기말_고1_기출/q19-solution.svg,d3c38319df6bf71d9c7a009f86c0873f2a9d34116da506711293e6cfa04b0c8c,5346,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":20,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":25,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,182227c09ea2be5d412e448291fd39ed2369ded0f1c655d5546bf820dd86ac22
archive/assets/images/22_효천고_1학기_기말_고1_기출/q14-solution.svg,a14fe40fbf3c8d40918512f18cdf159f053460774fb543a4e673212e4df1953e,6689,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":27,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":33,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,96cf44db9c44fd5a97ce39a0cbd191f8048865431d37c7785debf026bff52012
archive/assets/images/22_효천고_1학기_기말_고1_기출/q17-solution.svg,c081a40eb62a727254d6c1edcd234a41f188b1030591572e462f8befe2167b05,3737,0 0 640 320,,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":19,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":15,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,1a1348681caf29104951608e8c7a37b55c309d55482c1bf1418a4a804efb266a
archive/assets/images/22_효천고_1학기_기말_고1_기출/q19-solution.svg,b4bc3d4b27b2830594d3b15bb7ae36bba68305d60d7093e7a9c4a7033a51d369,4160,0 0 640 300,,"{""svg"":1,""circle"":5,""ellipse"":0,""line"":23,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":16,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,6a1fbee77c63ec98011e13d67e6b88eeaa4c779f961378fd87dd10f5e9ac6381
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q06-solution.svg,1ddd8a6a4b014df68e9b7024de29f48115bc2e5cbbc50eb0e2bb623b2f511516,3508,0 0 640 280,,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":16,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":13,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,f7fc1853e055716bda2a507a8285525113e3cd5b774440de25bf8a55338df5f9
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q14-solution.svg,828bfc7f702d80291c9ca8e25b46314277c20e0d4374b2ffbe9f520429613c25,3802,0 0 640 280,,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":19,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":15,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,055b2c163a3ef4dfc3cebb2d4ebd340864629ce0d33d4cec2a203aa97e6ecad2
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q15-solution.svg,59537a1b3795488adfb7ae4b1266ae80c9d8dc57693277925950aa2d96c87689,4157,0 0 640 280,,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":24,""polyline"":1,""polygon"":0,""path"":0,""rect"":3,""text"":15,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,769dd8847452217ec5ac6e277f5c10a900b393fdcb3e1d5e7fb4809e69dcc732
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q21-solution.svg,6dc316f603801422670e92187a93b3c13040c4b1d742cf881fab5bbadd6b6fba,5607,0 0 640 300,,"{""svg"":1,""circle"":8,""ellipse"":0,""line"":32,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":19,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,f723defbd6acb5df34eeb261e39e4d1d2e0e5c45294f8002c4e710df055b6e9e
archive/assets/images/23_금당고_1학기_기말_고1_기출/q06-solution.svg,96363e856072ddca808060c279b8b0b0976cdfea301b1d9ba4f9526022924219,5181,0 0 640 280,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":38,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":10,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,9164082fb31ffe4c146000a3a6d2e0e53d7dd4b5c32ea02d374143459a950922
archive/assets/images/23_금당고_1학기_기말_고1_기출/q09-solution.svg,1f4fccdcfbaf4aacfd260e752b179e46c29f86a6296d1b5ee70501c2a0bece78,5650,0 0 640 280,,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":39,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":12,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,48471e041233c7e6416098898cce040130da08bf6cab9d130ad50f7a91e858bf
