questionUid,sourceJsPath,examId,id,displayNo,sourceOrdinal,curriculumVersion,standardCourse,standardUnitKey,standardUnit,standardUnitOrder,subUnitKey,subUnit,subUnitConfidence,subUnitClassificationDepth,questionType,layoutTag,wide,tags,contentHash,choicesHash,answerHash,solutionHash,problemImageRef,problemImageHash,solutionImageRef,solutionImageHash,inlineSvgCount,sourceValidityStatus,independentAnswer,answerParity,solutionQualityStatus,curriculumStatus,visualRequirement,visualRequirementCandidate,visualReasonCode,visualMarkers,visualType,problemVisualSufficiency,scalePolicy,existingSvgStatus,svgRepairStatus,factObligationSet,expectedFactHash,observedFactHash,numericParity,semanticParity,styleLintStatus,renderStatus,metadataStatus,metadataReason,finalVerdict,evidenceRef,assetRefs,questionIndexParity,qKey,sourceFileSha256,solutionPresent,answerValue,scopeStatus,sharedAssetUid,dependencyQuestionUids,dependencyClosureStatus
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|12,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,21_효천고_2학기_기말_고1_기출,12,12,12,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_INVERSE,무리함수와 역함수,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|무리함수|절댓값|교점|그래프,50229bc9f792979cc33e464bf14f628345f7e6aece0492add62cc4e980ffc1c8,ff782081a4cc25de5ebd8fdb3b10e93e0a2a8b181fb4cabb15c6d4c8f83c7224,dfde05a3668030e99ca64d8d4ae5f6b64c7a87cee61c0ba43904b92ef210191d,e928999d222dda33fb8ef0e76acfbf5848464ccb4f0bd2c10488a57d09761789,,,assets/images/21_효천고_2학기_기말_고1_기출/q12-solution.svg,258575a9523ba10455d3d72edb4e7c74241c40a2aea17bec7c644c1c30b509d5,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SOURCE_REVIEW,SOURCE_REVIEW,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,SOLUTION_SVG,NOT_STARTED,,,f2dc2fdb2dfe3eacabf759d466b9314f43e85eee9fbdf1cabb17d48232ab90bd,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|12,[object Object],INDEX_RECORD_PRESENT,original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js_12,ae2987e48398d97879a0b4dc855bc8c1d88fbe1a6e2e2c4ffb2ecd39ffa7fd08,true,②,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|20,archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js,21_효천고_2학기_기말_고1_기출,20,20,20,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_BASIC,무리함수의 뜻과 계산,category_or_cue_inferred,complete_category,서술형,grid,false,서술형|무리함수|격자점,9010408cca438f67d210c6a7b78c1b930905162a0b0eadc7136684f96ab6f1b8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ec12d937c4b3bc5cae4c8dd7a70251a296184920102c3b1a7d2c45f6f7c4ad61,3b9bba52742752a8a6407bb59a58d6e89d4707dcd5f8b7d112f9018408f7a0cf,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js|21_효천고_2학기_기말_고1_기출|20,,INDEX_RECORD_PRESENT,original/high/h1/2final/21_효천고_2학기_기말_고1_기출.js_20,ae2987e48398d97879a0b4dc855bc8c1d88fbe1a6e2e2c4ffb2ecd39ffa7fd08,true,$68$,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|11,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,22_강남여고_2학기_기말_고1_기출,11,11,11,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_INVERSE,무리함수와 역함수,category_or_cue_inferred,complete_category,객관식,grid,false,무리함수|역함수|교점|그래프,deb64a4aba49e26768467d72e0e76876c20a4653ca97cc9ff436968a1367b381,4278fabffe34cdc457a01eab1fc166d817a2f85518ea291ee698655fa3f97f67,dfde05a3668030e99ca64d8d4ae5f6b64c7a87cee61c0ba43904b92ef210191d,8db70d3f4f0f805d32b1ac8057b0a76700a106ad2b37a1f81b9475f3ca2be371,,,assets/images/22_강남여고_2학기_기말_고1_기출/q11-solution.svg,1845aa689ddbe86dfda1b462936faa0555c5541696d09f2c05d779847d7a6bed,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SOURCE_REVIEW,SOURCE_REVIEW,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,SOLUTION_SVG,NOT_STARTED,,,9488d0dc014c48e7183c3a0e8a13d15c5e21293991b709ec9446ab6c97587067,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|11,[object Object],INDEX_RECORD_PRESENT,original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js_11,2788ed5a4ba22bd3953cea078fe1a76de8e34c41cdfb8e723e4ad2afc68525ea,true,②,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|18,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,22_강남여고_2학기_기말_고1_기출,18,18,18,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_BASIC,무리함수의 뜻과 계산,category_or_cue_inferred,complete_category,객관식,grid,false,무리함수|선분의길이|합의계산|도형|그래프,aea1a30b29b8d25e418290b3545a1420ca488bc1e7703a563898eca5f58125ad,7100b0128f9285f62b07c859398d1038df0c97a65d5d67fb007a51bed191e779,dfde05a3668030e99ca64d8d4ae5f6b64c7a87cee61c0ba43904b92ef210191d,093d54330dbd2dd9d422b0bdc51cd062e6692d8fc76d952834b47826b15e17aa,assets/images/22_강남여고_2학기_기말_고1_기출/q18.png,0f9e253a6c8cb32862e0e0f9a171eda138c0f15977bf54b69512e7d3a70441f2,assets/images/22_강남여고_2학기_기말_고1_기출/q18-solution.svg,377c1e54da9de337d185081925ef37f8f472d11fee838598f2b14d986ba07860,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SOURCE_REVIEW,SOURCE_REVIEW,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,SVG,PROBLEM_VISUAL_PRESENT,REVIEW_REQUIRED,SOLUTION_SVG,NOT_STARTED,,,339157e5b31e499e852b3e639deadb0bfbacaa95b920abba05281c064a44c934,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|18,[object Object]|[object Object],INDEX_RECORD_PRESENT,original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js_18,2788ed5a4ba22bd3953cea078fe1a76de8e34c41cdfb8e723e4ad2afc68525ea,true,②,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|22,archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js,22_강남여고_2학기_기말_고1_기출,22,22,22,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_BASIC,무리함수의 뜻과 계산,category_or_cue_inferred,complete_category,서술형,grid,false,서술형|무리함수|역함수|정의역|그래프,757541697fff258056e3941f2cf2bbe112eda8bca3ccc498bcab98557892b8bf,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,b3e9b0fe909c0eddf138fe7fed41af58ecf1bc1d8d6e57ea756df35f42c867eb,3e41a5d0a4c3d3732bd039e5f6a82f4b5f0869e80a17b7f66b1e9e10cef31c9f,,,assets/images/22_강남여고_2학기_기말_고1_기출/q22-solution.svg,5dc385414d2435b60959c47ca4ee32d0e68a50011ede479a031f070b5d7f00b4,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SOURCE_REVIEW,SOURCE_REVIEW,GRAPH_OR_FUNCTION_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,SOLUTION_SVG,NOT_STARTED,,,5181004d8b7137270ba3de1db4dda0a94e4c4f52724f644b242a997765a240ca,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js|22_강남여고_2학기_기말_고1_기출|22,[object Object],INDEX_RECORD_PRESENT,original/high/h1/2final/22_강남여고_2학기_기말_고1_기출.js_22,2788ed5a4ba22bd3953cea078fe1a76de8e34c41cdfb8e723e4ad2afc68525ea,true,"$a=16$, $f^{-1}(x)=\dfrac{x^2}{2}+4x$, 정의역 $\{x\mid x\ge-4\}$",IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/22_금당고_2학기_기말_고1_기출.js|22_금당고_2학기_기말_고1_기출|2,archive/exams/original/high/h1/2final/22_금당고_2학기_기말_고1_기출.js,22_금당고_2학기_기말_고1_기출,2,2,2,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_BASIC,무리함수의 뜻과 계산,category_or_cue_inferred,complete_category,객관식,grid,false,무리함수|함숫값,151dbb3da87fe1f1828fc8a80d888cb49f82b8c5c3f79b10069123e504d74c76,5975b3baf6883fe3b1f88d2984ea4743e20654959823830138629ac090d88759,b15be6cb71072b84f7e1e198ce023fc5bb8b1e625335904ddcf3cffcd8b7312b,adaad6204c1740e9310323e93324245f0c2bc91d4dc903f279b320ee6b3ade5a,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/22_금당고_2학기_기말_고1_기출.js|22_금당고_2학기_기말_고1_기출|2,,INDEX_RECORD_PRESENT,original/high/h1/2final/22_금당고_2학기_기말_고1_기출.js_2,2fb6ae7dfd077d6d23961c3698b6b5226e402681f7ba86ae7e03bcb3ce670c38,true,③,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/22_금당고_2학기_기말_고1_기출.js|22_금당고_2학기_기말_고1_기출|8,archive/exams/original/high/h1/2final/22_금당고_2학기_기말_고1_기출.js,22_금당고_2학기_기말_고1_기출,8,8,8,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_INVERSE,무리함수와 역함수,category_or_cue_inferred,complete_category,객관식,grid,false,무리함수|역함수|교점|그래프,8736eb0e451e11d73037549ee8048c643156cf1028c323caf68a6ad4a3fc84a4,d3ebe1a3e3e43242a32a423e25d174e3c50c90b650212d60161b8af9b01509c4,973d2fd2f97e26a666f403b12da6d87e527985b36bcf4ff0a47c7e7e8c36321a,82fe5a0e7ebe0dd634764824203021da2eda39cf905799171a9889870ce35d45,,,assets/images/22_금당고_2학기_기말_고1_기출/q08-solution.svg,be3dbdc88088c09ef2b88173ed5988b3551e75ba7f1263c416c54aac47b87c5e,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SOURCE_REVIEW,SOURCE_REVIEW,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,SOLUTION_SVG,NOT_STARTED,,,70e1dbcfa010f550d4b81428f4d6b384c9a587ac27c6ab5bb75d5710eaea49ce,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/22_금당고_2학기_기말_고1_기출.js|22_금당고_2학기_기말_고1_기출|8,[object Object],INDEX_RECORD_PRESENT,original/high/h1/2final/22_금당고_2학기_기말_고1_기출.js_8,2fb6ae7dfd077d6d23961c3698b6b5226e402681f7ba86ae7e03bcb3ce670c38,true,①,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/22_금당고_2학기_기말_고1_기출.js|22_금당고_2학기_기말_고1_기출|17,archive/exams/original/high/h1/2final/22_금당고_2학기_기말_고1_기출.js,22_금당고_2학기_기말_고1_기출,17,17,17,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_BASIC,무리함수의 뜻과 계산,category_or_cue_inferred,complete_category,객관식,grid,false,유리함수|무리함수|교점의개수|매개변수|그래프,693e1b9a581bb66e489ca3b44d3b59a3a61e33d0738676c6e9c5b362b58e77e7,089e9ad75d1e53f0176287410930641bc497a7ce15eaf881f7096b9eb287d699,0bdef091c479702584f065d3a3714f8a76f851b3f0cf10912f345a5dd930b0a8,0d15483a424864ade17c875efcdba3efa63093b26b289ba3eed9396eac583ff1,,,assets/images/22_금당고_2학기_기말_고1_기출/q17-solution.svg,ccd321967a8471a320a4d850cdf1a059522c15f48b90944355c0c5cedb5bab24,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SOURCE_REVIEW,SOURCE_REVIEW,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,SOLUTION_SVG,NOT_STARTED,,,1fe7eda52f2f9ea5d65361131677a3e54aea80dfdf2897cb83fbe9da4826ee2c,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/22_금당고_2학기_기말_고1_기출.js|22_금당고_2학기_기말_고1_기출|17,[object Object],INDEX_RECORD_PRESENT,original/high/h1/2final/22_금당고_2학기_기말_고1_기출.js_17,2fb6ae7dfd077d6d23961c3698b6b5226e402681f7ba86ae7e03bcb3ce670c38,true,⑤,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js|22_매산고_2학기_기말_고1_기출|3,archive/exams/original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js,22_매산고_2학기_기말_고1_기출,3,3,3,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_BASIC,무리함수의 뜻과 계산,category_or_cue_inferred,complete_category,객관식,grid,false,무리함수|정의역|치역|그래프,1fa087942354b9356eae9194bb1ea7ef716c64b8a0c322a887cf70086a1bcafd,647b8276684f1ee863036215113b88f9ff700bb36a906d438366992b347f3c66,b15be6cb71072b84f7e1e198ce023fc5bb8b1e625335904ddcf3cffcd8b7312b,012a1b63c85a2cfd69d17e953d97532df5f2e093c1185d8fb8c35e18ff8daaf4,,,assets/images/22_매산고_2학기_기말_고1_기출/q03-solution.svg,c0be533ad14e4524e815122506b765e51b870af93412543dc8d6ab20c84f26b8,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SOURCE_REVIEW,SOURCE_REVIEW,GRAPH_OR_FUNCTION_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,SOLUTION_SVG,NOT_STARTED,,,6a31b2880bd5525a2efaaaee4e5d2b226b5d81eef15dfbeb338dc3b7e19fa2dc,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js|22_매산고_2학기_기말_고1_기출|3,[object Object],INDEX_RECORD_PRESENT,original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js_3,080624e0ddd8c7eb93ad56fe79324fed737f013c76158bc993d10358ad99b9da,true,③,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js|22_매산고_2학기_기말_고1_기출|7,archive/exams/original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js,22_매산고_2학기_기말_고1_기출,7,7,7,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_INVERSE,무리함수와 역함수,category_or_cue_inferred,complete_category,객관식,grid,false,무리함수|직선|제1사분면|그래프,811f5c969514b19f076052352365e3a720c337e771c02d3876196afcc3163e42,ff782081a4cc25de5ebd8fdb3b10e93e0a2a8b181fb4cabb15c6d4c8f83c7224,973d2fd2f97e26a666f403b12da6d87e527985b36bcf4ff0a47c7e7e8c36321a,c338494172f38ec5505b08e46af54cc920fd55d7a869b646a02d4c2b85236326,,,assets/images/22_매산고_2학기_기말_고1_기출/q07-solution.svg,94dcf54f5b012d1eb6555bc3b16a46aa03f80dec1946f9614f980a3b7b7155c5,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SOURCE_REVIEW,SOURCE_REVIEW,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,SVG,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,SOLUTION_SVG,NOT_STARTED,,,547e72ea4b2c89e0ff0825a856253ba5000d9808c41c864b923b8dd560ffac23,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js|22_매산고_2학기_기말_고1_기출|7,[object Object],INDEX_RECORD_PRESENT,original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js_7,080624e0ddd8c7eb93ad56fe79324fed737f013c76158bc993d10358ad99b9da,true,①,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js|22_매산고_2학기_기말_고1_기출|14,archive/exams/original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js,22_매산고_2학기_기말_고1_기출,14,14,14,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_BASIC,무리함수의 뜻과 계산,category_or_cue_inferred,complete_category,객관식,grid,false,무리함수|교점의개수|최댓값,57f5e0a17a31db0f066394d93461956343551608de870acddfc0579014a39e74,ae458324e10a2e844b7b77a5e6fc84d12edd4abac443ad793a758ea3d662e5db,973d2fd2f97e26a666f403b12da6d87e527985b36bcf4ff0a47c7e7e8c36321a,b1ec4abb079afe1787042935ab6d6622bc61b8a1c50054cab582417367bb8f13,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,COORDINATE_OR_GEOMETRY_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js|22_매산고_2학기_기말_고1_기출|14,,INDEX_RECORD_PRESENT,original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js_14,080624e0ddd8c7eb93ad56fe79324fed737f013c76158bc993d10358ad99b9da,true,①,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js|22_매산고_2학기_기말_고1_기출|16,archive/exams/original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js,22_매산고_2학기_기말_고1_기출,16,16,16,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_BASIC,무리함수의 뜻과 계산,category_or_cue_inferred,complete_category,단답형,grid,false,무리함수|최댓값|최솟값,762f7963ab0312acc7990c3eb491cf4f8d730053d2d3c03e419e766c6e383cd2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a5260607555ce3c2aa5f715630e2860efbb9dd4249ce192057f9972354587880,647d3e4849ccb615408edc0c06709828a8cdd076285233e56c0990b476df3000,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js|22_매산고_2학기_기말_고1_기출|16,,INDEX_RECORD_PRESENT,original/high/h1/2final/22_매산고_2학기_기말_고1_기출.js_16,080624e0ddd8c7eb93ad56fe79324fed737f013c76158bc993d10358ad99b9da,true,$-7$,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/22_복성고_2학기_기말_고1_기출.js|22_복성고_2학기_기말_고1_기출|3,archive/exams/original/high/h1/2final/22_복성고_2학기_기말_고1_기출.js,22_복성고_2학기_기말_고1_기출,3,3,3,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_BASIC,무리함수의 뜻과 계산,category_or_cue_inferred,complete_category,객관식,grid,false,무리함수,d1f1c0283d7b6769be912078040fa4c16a7195b07160877e6c02329ccbc35adf,0ba0b6a70a880ea22925c79e3d20db7677cbe6d05a07d18ff1f607e9466348b3,dfde05a3668030e99ca64d8d4ae5f6b64c7a87cee61c0ba43904b92ef210191d,c324e485d4ebfafe911daf28af45c6106b8352e2644ffeb11016251a2fd194e3,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/22_복성고_2학기_기말_고1_기출.js|22_복성고_2학기_기말_고1_기출|3,,INDEX_RECORD_PRESENT,original/high/h1/2final/22_복성고_2학기_기말_고1_기출.js_3,0df0b09b954a9ce40ec74ad64374b7af88ff6743c9c9f9d45fd0cd24f83f0e85,true,②,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/2final/22_복성고_2학기_기말_고1_기출.js|22_복성고_2학기_기말_고1_기출|5,archive/exams/original/high/h1/2final/22_복성고_2학기_기말_고1_기출.js,22_복성고_2학기_기말_고1_기출,5,5,5,2015,수학(하),H15-SB-05,무리함수,5,H15-SB-05-IRRATIONAL_BASIC,무리함수의 뜻과 계산,category_or_cue_inferred,complete_category,객관식,grid,false,무리함수,a530f9a8112f973fe128001734686f6ebd697e91a1f7b03919745e005cfab188,e0a2d515b9432b7ce272fe4d09d2234810d327b803650316fda86b74a012a5e6,973d2fd2f97e26a666f403b12da6d87e527985b36bcf4ff0a47c7e7e8c36321a,9551cf790240c944e43909d759d9e587e32732beea731a45f657667ea86252ab,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,GRAPH_OR_FUNCTION_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/2final/22_복성고_2학기_기말_고1_기출.js|22_복성고_2학기_기말_고1_기출|5,,INDEX_RECORD_PRESENT,original/high/h1/2final/22_복성고_2학기_기말_고1_기출.js_5,0df0b09b954a9ce40ec74ad64374b7af88ff6743c9c9f9d45fd0cd24f83f0e85,true,①,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
