assetPath,assetSha256,byteCount,viewBox,preserveAspectRatio,primitiveCounts,staticXmlStatus,forbiddenNodes,observedFactHash
archive/assets/images/23_매산고_1학기_기말_고1_기출/q20-solution.svg,e1bc5edc809e1e0d7822b89f78edae0fbb016659b917f7827bbedaeb6e1db864,4241,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,b0f31adff75bff4ba4dc2879de313484a3097bf5a79e9042ba4d16b25c6fc3da
archive/assets/images/23_복성고_1학기_기말_고1_기출/q10-solution.svg,eaaf809650fc4b819ef10e913fd35f4eb7dfc592957e6c3ae47da8f170292f80,5535,0 0 720 360,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":41,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":9,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,c8de16b5ed3df7b1b97daf169b1a804edaf37ed629c5b8e97be63dc17819019e
archive/assets/images/23_복성고_1학기_기말_고1_기출/q17-solution.svg,bf98fb9c1a4ba53b05c7809eb6dfe2781b7477ec6594532e8fd4c733aa346b17,4229,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,6ce6fb901718bf8c8bf7e5c9806ba5e05068df47e8d2dd834e2810f4ee08e8b4
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q14-solution.svg,9781f07f1f243888f4ae2400d2449f44ac1dd95a199b8b40a60b587db3818412,4235,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,2527fb2945999596b96dd5d27b9a80b65fc8ea7710889a512c19502e246e7af7
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q17-solution.svg,36acac035b747a9ebcc421186abf257fd0c15bda7fc1ac46e9026cbec235bd3b,3825,0 0 720 360,,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":17,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":11,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,0f7f38674772fc98845e76743a7b7688ba944c654677a8ea07e6f002bc37f0c1
archive/assets/images/23_순천여고_1학기_기말_고1_기출/q22-solution.svg,98288502b77ad7b4d970b58d9a3533b7ca8e73750da7134607d92ed8be73ac01,4724,0 0 720 360,,"{""svg"":1,""circle"":5,""ellipse"":0,""line"":19,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":15,""g"":5,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,36fb274b73b298f01f6765b4c676f1f483b1006ed23e84e1bb11925f43ce683e
archive/assets/images/23_팔마고_1학기_기말_고1_기출/q21-solution.svg,87de491598b3ff301fd082c15e01308c1c517e84420b44ebae42e7557e182c73,2994,0 0 720 360,,"{""svg"":1,""circle"":1,""ellipse"":0,""line"":16,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":7,""g"":1,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,ab039da26ba805de6a5578a76d3550951cbd46ba1bfcdfc0e6bc906153104f9a
archive/assets/images/24_금당고_1학기_기말_고1_기출/q15-solution.svg,5b8817c68b1303808478a7252079f903c2310356b55284b34eb491b5d27ac432,4249,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,c49dec2655d1e41aa28e3e3d57acabf9cb86d86c62a87c9614281aa23237188f
archive/assets/images/24_금당고_1학기_기말_고1_기출/q17-solution.svg,2afdfc6ef31dc261c64a6aba5b672ad2bef1ffb53566215d810fb51e23fac27d,3664,0 0 720 360,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":18,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":9,""g"":2,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,addec545b3aaf93073b3405471b02500733736e1c0ca3423f0f2ea3d81a0608d
archive/assets/images/24_금당고_2학기_중간_고1_기출/q16-solution.svg,ea58de639c8a93ae83ef9be937aea2e815abe32d811f40a6944c59a8d68d9c0a,4362,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,56707af20d07e4c4eaf46032b905863961753a76a6780a4b749362b6bc850fbc
